market,stock_code,corp_name,fiscal_year,eval_year,firm_size_group,industry_macro_category,label_eval_year
KOSDAQ,36090,(주)위지트,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,36090,(주)위지트,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,36090,(주)위지트,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,36090,(주)위지트,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,36170,(주)에이치엠넥스,2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,36170,(주)에이치엠넥스,2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,36170,(주)에이치엠넥스,2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,36170,(주)에이치엠넥스,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,36170,(주)에이치엠넥스,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,36170,(주)에이치엠넥스,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,36170,(주)에이치엠넥스,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,36170,(주)에이치엠넥스,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,36190,(주)금화피에스시,2021,2022,mid_sized,construction,2022
KOSDAQ,36200,유니셈(주),2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,36200,유니셈(주),2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,36200,유니셈(주),2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,36200,유니셈(주),2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,36200,유니셈(주),2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,36200,유니셈(주),2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,36200,유니셈(주),2020,2021,mid_sized,manufacturing,2021
KOSDAQ,36200,유니셈(주),2021,2022,mid_sized,manufacturing,2022
KOSDAQ,36420,(주)제이콘텐트리,2014,2015,mid_sized,it_services,2015
KOSDAQ,36420,(주)제이콘텐트리,2015,2016,mid_sized,it_services,2016
KOSDAQ,36420,(주)제이콘텐트리,2016,2017,mid_sized,it_services,2017
KOSDAQ,36420,(주)제이콘텐트리,2017,2018,mid_sized,it_services,2018
KOSDAQ,36480,(주)대성미생물연구소,2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,36480,(주)대성미생물연구소,2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,36480,(주)대성미생물연구소,2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,36480,(주)대성미생물연구소,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,36480,(주)대성미생물연구소,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,36480,(주)대성미생물연구소,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,36480,(주)대성미생물연구소,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,36480,(주)대성미생물연구소,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,36540,(주)에스에프에이반도체,2016,2017,mid_sized,manufacturing,2017
KOSDAQ,36540,(주)에스에프에이반도체,2017,2018,mid_sized,manufacturing,2018
KOSDAQ,36540,(주)에스에프에이반도체,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,36540,(주)에스에프에이반도체,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,36540,(주)에스에프에이반도체,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,36540,(주)에스에프에이반도체,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,36620,감성코퍼레이션(주),2015,2016,small_and_medium,wholesale_retail,2016
KOSDAQ,36620,감성코퍼레이션(주),2016,2017,small_and_medium,wholesale_retail,2017
KOSDAQ,36620,감성코퍼레이션(주),2017,2018,small_and_medium,wholesale_retail,2018
KOSDAQ,36620,감성코퍼레이션(주),2018,2019,small_and_medium,wholesale_retail,2019
KOSDAQ,36620,감성코퍼레이션(주),2019,2020,small_and_medium,wholesale_retail,2020
KOSDAQ,36630,세종텔레콤(주),2014,2015,mid_sized,construction,2015
KOSDAQ,36630,세종텔레콤(주),2015,2016,mid_sized,construction,2016
KOSDAQ,36630,세종텔레콤(주),2016,2017,mid_sized,construction,2017
KOSDAQ,36630,세종텔레콤(주),2020,2021,mid_sized,construction,2021
KOSDAQ,36810,(주)에프에스티,2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,36810,(주)에프에스티,2015,2016,mid_sized,manufacturing,2016
KOSDAQ,36810,(주)에프에스티,2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,36810,(주)에프에스티,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,36930,주성엔지니어링(주),2020,2021,mid_sized,manufacturing,2021
KOSDAQ,36930,주성엔지니어링(주),2021,2022,mid_sized,manufacturing,2022
KOSDAQ,37030,(주)파워넷,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,37030,(주)파워넷,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,37030,(주)파워넷,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,37030,(주)파워넷,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,37070,(주)파세코,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,37070,(주)파세코,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,37070,(주)파세코,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,37070,(주)파세코,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,37330,(주)인지디스플레이,2014,2015,mid_sized,manufacturing,2015
KOSDAQ,37330,(주)인지디스플레이,2015,2016,mid_sized,manufacturing,2016
KOSDAQ,37330,(주)인지디스플레이,2016,2017,mid_sized,manufacturing,2017
KOSDAQ,37330,(주)인지디스플레이,2017,2018,mid_sized,manufacturing,2018
KOSDAQ,37330,(주)인지디스플레이,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,37330,(주)인지디스플레이,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,37330,(주)인지디스플레이,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,38070,(주)서린바이오사이언스,2014,2015,small_and_medium,wholesale_retail,2015
KOSDAQ,38070,(주)서린바이오사이언스,2019,2020,small_and_medium,wholesale_retail,2020
KOSDAQ,38070,(주)서린바이오사이언스,2021,2022,small_and_medium,wholesale_retail,2022
KOSDAQ,38110,에코플라스틱(주),2014,2015,mid_sized,manufacturing,2015
KOSDAQ,38110,에코플라스틱(주),2015,2016,mid_sized,manufacturing,2016
KOSDAQ,38110,에코플라스틱(주),2017,2018,mid_sized,manufacturing,2018
KOSDAQ,38110,에코플라스틱(주),2018,2019,mid_sized,manufacturing,2019
KOSDAQ,38110,에코플라스틱(주),2019,2020,mid_sized,manufacturing,2020
KOSDAQ,38110,에코플라스틱(주),2021,2022,mid_sized,manufacturing,2022
KOSDAQ,38290,(주)마크로젠,2020,2021,mid_sized,it_services,2021
KOSDAQ,38290,(주)마크로젠,2021,2022,mid_sized,it_services,2022
KOSDAQ,38540,(주)상상인,2014,2015,small_and_medium,it_services,2015
KOSDAQ,38540,(주)상상인,2015,2016,small_and_medium,it_services,2016
KOSDAQ,38540,(주)상상인,2016,2017,small_and_medium,it_services,2017
KOSDAQ,38540,(주)상상인,2017,2018,mid_sized,it_services,2018
KOSDAQ,38540,(주)상상인,2018,2019,mid_sized,it_services,2019
KOSDAQ,38540,(주)상상인,2019,2020,mid_sized,it_services,2020
KOSDAQ,38540,(주)상상인,2020,2021,mid_sized,it_services,2021
KOSDAQ,38540,(주)상상인,2021,2022,mid_sized,it_services,2022
KOSDAQ,38680,에스넷시스템(주),2014,2015,mid_sized,it_services,2015
KOSDAQ,38680,에스넷시스템(주),2015,2016,mid_sized,it_services,2016
KOSDAQ,38870,에코바이오홀딩스(주),2015,2016,small_and_medium,it_services,2016
KOSDAQ,39010,현대에이치티(주),2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,39010,현대에이치티(주),2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,39010,현대에이치티(주),2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,39020,(주)이건홀딩스,2014,2015,mid_sized,manufacturing,2015
KOSDAQ,39020,(주)이건홀딩스,2015,2016,mid_sized,manufacturing,2016
KOSDAQ,39020,(주)이건홀딩스,2016,2017,mid_sized,manufacturing,2017
KOSDAQ,39020,(주)이건홀딩스,2017,2018,mid_sized,manufacturing,2018
KOSDAQ,39020,(주)이건홀딩스,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,39020,(주)이건홀딩스,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,39020,(주)이건홀딩스,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,39020,(주)이건홀딩스,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,39290,인포뱅크(주),2014,2015,small_and_medium,it_services,2015
KOSDAQ,39290,인포뱅크(주),2015,2016,small_and_medium,it_services,2016
KOSDAQ,39290,인포뱅크(주),2016,2017,small_and_medium,it_services,2017
KOSDAQ,39290,인포뱅크(주),2017,2018,small_and_medium,it_services,2018
KOSDAQ,39290,인포뱅크(주),2019,2020,mid_sized,it_services,2020
KOSDAQ,39290,인포뱅크(주),2020,2021,small_and_medium,it_services,2021
KOSDAQ,39290,인포뱅크(주),2021,2022,mid_sized,it_services,2022
KOSDAQ,39310,(주)세중,2017,2018,mid_sized,it_services,2018
KOSDAQ,39310,(주)세중,2018,2019,mid_sized,it_services,2019
KOSDAQ,39310,(주)세중,2021,2022,mid_sized,it_services,2022
KOSDAQ,39560,(주)다산네트웍스,2014,2015,mid_sized,manufacturing,2015
KOSDAQ,39560,(주)다산네트웍스,2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,39560,(주)다산네트웍스,2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,39560,(주)다산네트웍스,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,39560,(주)다산네트웍스,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,39610,화성밸브(주),2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,39610,화성밸브(주),2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,39830,오로라월드(주),2016,2017,small_and_medium,it_services,2017
KOSDAQ,39830,오로라월드(주),2018,2019,small_and_medium,it_services,2019
KOSDAQ,40160,(주)누리플렉스,2016,2017,small_and_medium,it_services,2017
KOSDAQ,40160,(주)누리플렉스,2017,2018,small_and_medium,it_services,2018
KOSDAQ,40160,(주)누리플렉스,2018,2019,small_and_medium,it_services,2019
KOSDAQ,40160,(주)누리플렉스,2019,2020,small_and_medium,it_services,2020
KOSDAQ,40160,(주)누리플렉스,2020,2021,small_and_medium,it_services,2021
KOSDAQ,40160,(주)누리플렉스,2021,2022,mid_sized,it_services,2022
KOSDAQ,40300,(주)와이티엔,2014,2015,mid_sized,it_services,2015
KOSDAQ,40300,(주)와이티엔,2015,2016,mid_sized,it_services,2016
KOSDAQ,40300,(주)와이티엔,2016,2017,mid_sized,it_services,2017
KOSDAQ,40300,(주)와이티엔,2018,2019,mid_sized,it_services,2019
KOSDAQ,40910,(주)아이씨디,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,40910,(주)아이씨디,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,40910,(주)아이씨디,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,40910,(주)아이씨디,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,40910,(주)아이씨디,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,41020,(주)폴라리스오피스,2019,2020,small_and_medium,it_services,2020
KOSDAQ,41830,(주)인바디,2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,41830,(주)인바디,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,41830,(주)인바디,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,41830,(주)인바디,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,41830,(주)인바디,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,41830,(주)인바디,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,42000,카페24(주),2021,2022,mid_sized,it_services,2022
KOSDAQ,42370,(주)비츠로테크,2014,2015,small_and_medium,it_services,2015
KOSDAQ,42370,(주)비츠로테크,2015,2016,small_and_medium,it_services,2016
KOSDAQ,42370,(주)비츠로테크,2017,2018,mid_sized,it_services,2018
KOSDAQ,42370,(주)비츠로테크,2020,2021,mid_sized,it_services,2021
KOSDAQ,42370,(주)비츠로테크,2021,2022,mid_sized,it_services,2022
KOSDAQ,42510,라온시큐어(주),2020,2021,small_and_medium,it_services,2021
KOSDAQ,42510,라온시큐어(주),2021,2022,small_and_medium,it_services,2022
KOSDAQ,43220,(주)티에스넥스젠,2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,43220,(주)티에스넥스젠,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,43220,(주)티에스넥스젠,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,43220,(주)티에스넥스젠,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,43220,(주)티에스넥스젠,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,43220,(주)티에스넥스젠,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,43290,케이맥(주),2014,2015,small_and_medium,manufacturing,2015
KOSDAQ,43290,케이맥(주),2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,43290,케이맥(주),2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,43290,케이맥(주),2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,43290,케이맥(주),2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,43290,케이맥(주),2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,43910,(주)자연과환경,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,43910,(주)자연과환경,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,43910,(주)자연과환경,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,44060,조광아이엘아이(주),2015,2016,small_and_medium,manufacturing,2016
KOSDAQ,44060,조광아이엘아이(주),2016,2017,small_and_medium,manufacturing,2017
KOSDAQ,44060,조광아이엘아이(주),2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,44180,케이디(주),2019,2020,small_and_medium,construction,2020
KOSDAQ,44180,케이디(주),2020,2021,small_and_medium,construction,2021
KOSDAQ,44340,(주)위닉스,2014,2015,mid_sized,manufacturing,2015
KOSDAQ,44340,(주)위닉스,2015,2016,mid_sized,manufacturing,2016
KOSDAQ,44340,(주)위닉스,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,44340,(주)위닉스,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,44340,(주)위닉스,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,44340,(주)위닉스,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,44480,(주)빌리언스,2017,2018,small_and_medium,manufacturing,2018
KOSDAQ,44480,(주)빌리언스,2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,44480,(주)빌리언스,2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,44480,(주)빌리언스,2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,44480,(주)빌리언스,2021,2022,small_and_medium,manufacturing,2022
KOSDAQ,44490,(주)태웅,2014,2015,mid_sized,manufacturing,2015
KOSDAQ,44490,(주)태웅,2015,2016,mid_sized,manufacturing,2016
KOSDAQ,44490,(주)태웅,2016,2017,mid_sized,manufacturing,2017
KOSDAQ,44490,(주)태웅,2017,2018,mid_sized,manufacturing,2018
KOSDAQ,44490,(주)태웅,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,44490,(주)태웅,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,45060,(주)오공,2018,2019,mid_sized,manufacturing,2019
KOSDAQ,45060,(주)오공,2019,2020,mid_sized,manufacturing,2020
KOSDAQ,45060,(주)오공,2020,2021,mid_sized,manufacturing,2021
KOSDAQ,45060,(주)오공,2021,2022,mid_sized,manufacturing,2022
KOSDAQ,45300,성우테크론(주),2018,2019,small_and_medium,manufacturing,2019
KOSDAQ,45300,성우테크론(주),2019,2020,small_and_medium,manufacturing,2020
KOSDAQ,45300,성우테크론(주),2020,2021,small_and_medium,manufacturing,2021
KOSDAQ,45300,성우테크론(주),2021,2022,small_and_medium,manufacturing,2022
